Pleiotropy_number Dev_stage Tissue Singletons Doubletons Common_vars Singletons_control doubletons_control common_control
15,Adult,Neurosph,9837,2883,17896,7207,2034,13953
15,Adult,Thymus,3003,840,5527,2259,661,4395
15,Fetal,Thymus,7567,2197,13955,5424,1590,10900
15,Adult,Brain,14142,4088,25415,10346,2970,20167
15,Fetal,Brain,6092,1843,10807,4337,1280,8661
15,Adult,Adipose,12082,3556,21776,8638,2541,17312
15,Adult,Muscle,14406,4273,26281,10450,3071,20701
15,Fetal,Muscle,13974,4178,26196,10089,2895,20430
15,Fetal,Heart,10453,3009,18695,7408,2124,14569
15,Adult,Heart,13788,4036,25381,10038,2869,19817
15,Adult,Sm. Muscle,13467,3907,24394,9878,2823,19067
15,Fetal,Digestive,13960,4101,25920,10121,2907,20000
15,Adult,Digestive,15046,4401,27633,10881,3118,21584
15,Adult,Ovary,7815,2334,14321,5596,1695,11256
16,Adult, Unknown)",0,0,0,0,0,0
16,Adult,ESC,11521,3415,21026,7927,2289,16275
16,Adult,iPSC,10641,3167,19606,7545,2168,15170
16,Adult,ES-deriv,15014,4373,27367,10412,2994,21104
16,Adult,Blood & T-cell,7998,2300,14342,5692,1649,11399
16,Fetal,Blood & T-cell,3609,1026,6546,2660,812,5250
16,Adult,HSC & B-cell,11356,3330,20774,8087,2297,16278
16,Fetal,HSC & B-cell,10559,3087,19393,7543,2169,15201
16,Adult,Mesench,13257,3809,24135,9275,2630,18614
16,Adult,Myosat,8249,2369,14928,5747,1638,11550
16,Adult,Epithelial,15630,4552,28505,10944,3119,21955
16,Adult,Neurosph,10169,3019,18527,7131,2013,14436
16,Adult,Thymus,3134,938,5843,2256,679,4622
16,Fetal,Thymus,7661,2264,14087,5217,1519,10640
16,Adult,Brain,13800,4020,24932,9665,2765,19360
16,Fetal,Brain,6388,1847,11845,4453,1263,9005
16,Adult,Adipose,11624,3439,21211,8216,2345,16539
16,Adult,Muscle,13939,4031,25139,9636,2791,19278
16,Fetal,Muscle,13620,3941,25046,9397,2684,19113
16,Fetal,Heart,10219,2869,18252,7159,2043,14074
16,Adult,Heart,13545,3917,24549,9436,2687,18881
16,Adult,Sm. Muscle,13320,3815,23852,9289,2625,18587
16,Fetal,Digestive,13493,3938,24683,9254,2651,18811
16,Adult,Digestive,14348,4177,26188,10036,2860,20208
16,Adult,Ovary,7930,2277,14520,5567,1598,11058
17,Adult, Unknown)",0,0,0,0,0,0
17,Adult,ESC,10886,3095,19538,7675,2201,15111
17,Adult,iPSC,9881,2824,18037,7014,2021,13738
17,Adult,ES-deriv,13432,3824,24217,9466,2713,18400
17,Adult,Blood & T-cell,8061,2307,14044,5835,1706,11305
17,Fetal,Blood & T-cell,4130,1200,6865,2946,880,5563
17,Adult,HSC & B-cell,10844,3118,19460,7753,2255,15160
17,Fetal,HSC & B-cell,10270,2906,18357,7316,2137,14237
17,Adult,Mesench,11550,3355,21125,8383,2430,16272
17,Adult,Myosat,7401,2149,13340,5436,1516,10498
17,Adult,Epithelial,13784,3932,24803,9828,2800,19010
17,Adult,Neurosph,9324,2686,16923,6826,1931,13084
17,Adult,Thymus,3305,984,5839,2288,691,4527
17,Fetal,Thymus,7886,2333,14224,5574,1608,10796
17,Adult,Brain,12456,3600,22312,8927,2547,17196
17,Fetal,Brain,6168,1725,11052,4321,1203,8256
17,Adult,Adipose,10569,3074,19202,7575,2164,14535
17,Adult,Muscle,12673,3586,22731,8963,2562,17428
17,Fetal,Muscle,12453,3570,22635,8738,2450,17061
17,Fetal,Heart,9481,2663,16891,6818,1930,12912
17,Adult,Heart,12119,3462,21808,8683,2409,16617
17,Adult,Sm. Muscle,12008,3397,21504,8584,2421,16444
17,Fetal,Digestive,12167,3476,22184,8660,2461,16768
17,Adult,Digestive,13185,3734,23620,9398,2657,18179
17,Adult,Ovary,7214,2071,13078,5118,1454,9865
